Appellation Complexe:
| Mot                   |   Nombre d'occurrences |
| légende                        |                      9 |
| Dionysos                       |                      8 |
| Hélène                         |                      8 |
| Néréide                        |                      8 |
| Zeus                           |                      8 |
| Génie                          |                      8 |
| guerrier                       |                      8 |
| combats                        |                      7 |
| dieu                           |                      7 |
| femme                          |                      7 |
| Jugement                       |                      7 |
| Diane                          |                      7 |
| Trois                          |                      7 |
| sujets                         |                      7 |
| Ganymède                       |                      7 |
| lutte                          |                      7 |
| Tête                           |                      7 |
| Deux                           |                      7 |
| deux                           |                      7 |
| Prométhée                      |                      6 |
| Héra                           |                      6 |
| Divinité                       |                      6 |
| Néoptolème                     |                      6 |
| Cavalier                       |                      6 |
| Masque                         |                      6 |
| Héros                          |                      6 |
| jugement                       |                      6 |
| exploits                       |                      6 |
| apothéose                      |                      6 |
| Persée                         |                      6 |
| Triomphe                       |                      6 |
| Gaulois                        |                      6 |
| satyre                         |                      6 |
| Grecs                          |                      6 |
| char                           |                      6 |
| Amazone                        |                      6 |
| Oreste                         |                      6 |
| HERCULE                        |                      6 |
| dispute                        |                      5 |
| Europe                         |                      5 |
| mort                           |                      5 |
| Hector                         |                      5 |
| course                         |                      5 |
| Hébé                           |                      5 |
| Dédale                         |                      5 |
| Éros                           |                      5 |
| Enfant                         |                      5 |
| Vulcain                        |                      5 |
| Artémis                        |                      5 |
| sacrifice                      |                      5 |
| Castor                         |                      5 |
| Isis                           |                      5 |
| jeunes                         |                      5 |
| Déesse                         |                      4 |
| Taureau                        |                      4 |
| retour                         |                      4 |
| prêtre                         |                      4 |
| joueur                         |                      4 |
| Antinoüs                       |                      4 |
| Télémaque                      |                      4 |
| Enlèvement                     |                      4 |
| trois                          |                      4 |
| déesse                         |                      4 |
| Ménélas                        |                      4 |
| BACCHUS                        |                      4 |
| portrait                       |                      4 |
| Naissance                      |                      4 |
| Cybèle                         |                      4 |
| OEdipe                         |                      4 |
| Chiron                         |                      4 |
| Fortune                        |                      4 |
| procession                     |                      4 |
| Esculape                       |                      4 |
| Centaure                       |                      4 |
| lion                           |                      4 |
| épisode                        |                      4 |
| Kouroi                         |                      4 |
| massacre                       |                      4 |
| Ariane                         |                      4 |
| portraits                      |                      4 |
| Neptune                        |                      4 |
| Aigle                          |                      4 |
| Bacchanale                     |                      4 |
| Claude                         |                      4 |
| toilette                       |                      3 |
| ménade                         |                      3 |
| Léda                           |                      3 |
| Cupidon                        |                      3 |
| amazone                        |                      3 |
| Saturne                        |                      3 |
| Course                         |                      3 |
| divinités                      |                      3 |
| frises                         |                      3 |
| Mort                           |                      3 |
| cortège                        |                      3 |
| Apothéose                      |                      3 |
| Vainqueur                      |                      3 |
| athlète                        |                      3 |
| Procession                     |                      3 |
| Mythes                         |                      3 |
| Muse                           |                      3 |
| Joueur                         |                      3 |
| Aurore                         |                      3 |
| famille                        |                      3 |
| Commode                        |                      3 |
| Cassandre                      |                      3 |
| Athlète                        |                      3 |
| VÉNUS                          |                      3 |
| enfant                         |                      3 |
| Triton                         |                      3 |
| Livie                          |                      3 |
| Cérès                          |                      3 |
| héros                          |                      3 |
| Enfants                        |                      3 |
| Memnon                         |                      3 |
| Lutte                          |                      3 |
| Soldat                         |                      3 |
| Julien                         |                      3 |
| Retour                         |                      3 |
| Danse                          |                      3 |
| Départ                         |                      3 |
| épisodes                       |                      3 |
| Hypnos                         |                      3 |
| Tragédie                       |                      3 |
| HÉRACLÈS                       |                      3 |
| Exposition                     |                      3 |
| Dispute                        |                      3 |
| prise                          |                      3 |
| Heraklès                       |                      3 |
| Déméter                        |                      3 |
| travaux                        |                      3 |
| chef                           |                      3 |
| Sérapis                        |                      3 |
| petit                          |                      3 |
| tête                           |                      3 |
| Amazones                       |                      3 |
| Prétendue                      |                      2 |
| Triptolème                     |                      2 |
| Ptolémée                       |                      2 |
| mythe                          |                      2 |
| Réunion                        |                      2 |
| Poséidon                       |                      2 |
| rapt                           |                      2 |
| reine                          |                      2 |
| Deucalion                      |                      2 |
| lamentation                    |                      2 |
| Séléné                         |                      2 |
| institution                    |                      2 |
| ACTEURS                        |                      2 |
| TREIZE                         |                      2 |
| suicide                        |                      2 |
| Caducée                        |                      2 |
| Caius                          |                      2 |
| Potier                         |                      2 |
| Atalante                       |                      2 |
| Coqs                           |                      2 |
| Érection                       |                      2 |
| Thétis                         |                      2 |
| DÉPART                         |                      2 |
| Famille                        |                      2 |
| Philoctète                     |                      2 |
| dieux                          |                      2 |
| Kouros                         |                      2 |
| aventures                      |                      2 |
| Thanatos                       |                      2 |
| Polyphème                      |                      2 |
| femmes                         |                      2 |
| Andromaque                     |                      2 |
| légendes                       |                      2 |
| mythes                         |                      2 |
| Phrixos                        |                      2 |
| Paris                          |                      2 |
| Niké                           |                      2 |
| Fête                           |                      2 |
| Endymion                       |                      2 |
| Hermaphrodite                  |                      2 |
| Athéniennes                    |                      2 |
| danse                          |                      2 |
| Masques                        |                      2 |
| Αntinοϋs                       |                      2 |
| Cérémonies                     |                      2 |
| Griffon                        |                      2 |
| Ouvrier                        |                      2 |
| vieille                        |                      2 |
| Nymphes                        |                      2 |
| libation                       |                      2 |
| Périclès                       |                      2 |
| CARICATURE                     |                      2 |
| Compagnons                     |                      2 |
| Atlas                          |                      2 |
| personnification               |                      2 |
| jeux                           |                      2 |
| triomphe                       |                      2 |
| DIANE                          |                      2 |
| chevaux                        |                      2 |
| batailles                      |                      2 |
| Cerf                           |                      2 |
| Terme                          |                      2 |
| CÉRÉMONIES                     |                      2 |
| Satyres                        |                      2 |
| Faustine                       |                      2 |
| empereur                       |                      2 |
| Méduse                         |                      2 |
| Nymphe                         |                      2 |
| A                              |                      2 |
| ORESTE                         |                      2 |
| noces                          |                      2 |
| NÉRÉIDE                        |                      2 |
| Animaux                        |                      2 |
| Hélios                         |                      2 |
| NOCES                          |                      2 |
| roi                            |                      2 |
| Pluton                         |                      2 |
| ARIANE                         |                      2 |
| Quadrige                       |                      2 |
| Romulus                        |                      2 |
| ACHILLE                        |                      2 |
| Sphinx                         |                      2 |
| Jeunes                         |                      2 |
| Chien                          |                      2 |
| Bataille                       |                      2 |
| Barque                         |                      2 |
| Antinous                       |                      2 |
| Bellérophon                    |                      2 |
| Agamemnon                      |                      2 |
| festin                         |                      2 |
| Pompe                          |                      2 |
| dauphin                        |                      2 |
| Marsyas                        |                      2 |
| Harmodios                      |                      2 |
| éphèbes                        |                      2 |
| préparatifs                    |                      2 |
| Jason                          |                      2 |
| Antigone                       |                      2 |
| armement                       |                      2 |
| Le                             |                      2 |
| Centaures                      |                      2 |
| Lycurgue                       |                      2 |
| homme                          |                      2 |
| mariage                        |                      2 |
| Proserpine                     |                      2 |
| Priam                          |                      2 |
| métamorphose                   |                      2 |
| Discobole                      |                      2 |
| processions                    |                      2 |
| Cadmus                         |                      2 |
| Palamède                       |                      2 |
| Vesta                          |                      2 |
| Poseidon                       |                      2 |
| Penthésilée                    |                      2 |
| Heures                         |                      2 |
| enfants                        |                      2 |
| Céphale                        |                      2 |
| sphinx                         |                      2 |
| aventure                       |                      2 |
| Démophon                       |                      2 |
| pentathles                     |                      2 |
| pédotribe                      |                      2 |
| quadrige                       |                      2 |
| Acanuis                        |                      2 |
| Ariadne                        |                      2 |
| Sujet                          |                      2 |
| Tyndare                        |                      2 |
| Olympus                        |                      2 |
| Polynice                       |                      2 |
| offrandes                      |                      1 |
| expédition                     |                      1 |
| Simon                          |                      1 |
| aigle                          |                      1 |
| lutteur                        |                      1 |
| personnages                    |                      1 |
| palais                         |                      1 |
| Libyen                         |                      1 |
| masque                         |                      1 |
| blessé                         |                      1 |
| morte                          |                      1 |
| funérailles                    |                      1 |
| griffons                       |                      1 |
| esclave                        |                      1 |
| masques                        |                      1 |
| gorgonéion                     |                      1 |
| tibicine                       |                      1 |
| cadavre                        |                      1 |
| représentations                |                      1 |
| scènesdu                       |                      1 |
| Harpyie                        |                      1 |
| Ephèbe                         |                      1 |
| Chryséis                       |                      1 |
| Cercyon                        |                      1 |
| Bacchüs                        |                      1 |
| Amymone                        |                      1 |
| Agraulos                       |                      1 |
| laboureurs                     |                      1 |
| guerriers                      |                      1 |
| fuite                          |                      1 |
| fontaine                       |                      1 |
| bande                          |                      1 |
| SACRITICE                      |                      1 |
| Gorgone                        |                      1 |
| Victrix                        |                      1 |
| marbre                         |                      1 |
| défilés                        |                      1 |
| devin                          |                      1 |
| compagnons                     |                      1 |
| maître                         |                      1 |
| Anaïtis                        |                      1 |
| vénus                          |                      1 |
| vaisseau                       |                      1 |
| transport                      |                      1 |
| thiase                         |                      1 |
| tableau                        |                      1 |
| Lacédémoniennes                |                      1 |
| entretiens                     |                      1 |
| Scènes                         |                      1 |
| conversation                   |                      1 |
| Intérieur                      |                      1 |
| réunion                        |                      1 |
| réception                      |                      1 |
| reconnaissance                 |                      1 |
| quatre                         |                      1 |
| nxythe                         |                      1 |
| Iphigénie                      |                      1 |
| laie                           |                      1 |
| filles                         |                      1 |
| danseur                        |                      1 |
| adieux                         |                      1 |
| Nécromancie                    |                      1 |
| Némée                          |                      1 |
| Meurtre                        |                      1 |
| Peuple                         |                      1 |
| Glaucion                       |                      1 |
| potier                         |                      1 |
| ouvriers                       |                      1 |
| navires                        |                      1 |
| Scyllis                        |                      1 |
| groupes                        |                      1 |
| exposition                     |                      1 |
| cérémonies                     |                      1 |
| chasseur                       |                      1 |
| Syngénicon                     |                      1 |
| assemblée                      |                      1 |
| Ouvriers                       |                      1 |
| Convoi                         |                      1 |
| Érastes                        |                      1 |
| Hippolyte                      |                      1 |
| Aethra                         |                      1 |
| campagne                       |                      1 |
| Eros                           |                      1 |
| attelage                       |                      1 |
| Tritonides                     |                      1 |
| sacrificateur                  |                      1 |
| Iréné                          |                      1 |
| Saciifice                      |                      1 |
| sujet                          |                      1 |
| Aratus                         |                      1 |
| Orithyie                       |                      1 |
| Offrandes                      |                      1 |
| Arrhelaüs                      |                      1 |
| Ménades                        |                      1 |
| L'offrande                     |                      1 |
| Funérailles                    |                      1 |
| Déposition                     |                      1 |
| Dion                           |                      1 |
| Circé                          |                      1 |
| Cadmos                         |                      1 |
| Borée                          |                      1 |
| Aventures                      |                      1 |
| Attis                          |                      1 |
| Calypso                        |                      1 |
| Arimaspes                      |                      1 |
| Amoursur                       |                      1 |
| Alphée                         |                      1 |
| nan                            |                      1 |
| rangée                         |                      1 |
| légendede                      |                      1 |
| Cyclope                        |                      1 |
| Ino                            |                      1 |
| s'éloignant                    |                      1 |
| Ischys                         |                      1 |
| Ker                            |                      1 |
| Cléobis                        |                      1 |
| Aphrodites                     |                      1 |
| Calomnie                       |                      1 |
| bacchantes                     |                      1 |
| Αntinoüs                       |                      1 |
| bas                            |                      1 |
| danseuses                      |                      1 |
| Dionè                          |                      1 |
| Agathocle                      |                      1 |
| traits                         |                      1 |
| génisse                        |                      1 |
| Pantheuchyde                   |                      1 |
| son                            |                      1 |
| cette                          |                      1 |
| éducation                      |                      1 |
| ÉNÉE                           |                      1 |
| petite                         |                      1 |
| mithe                          |                      1 |
| charité                        |                      1 |
| rateur                         |                      1 |
| TÉLÈPHE                        |                      1 |
| TROIS                          |                      1 |
| TRITONS                        |                      1 |
| Grâces                         |                      1 |
| THÉTIS                         |                      1 |
| THÉSÉE                         |                      1 |
| Sophonisbe                     |                      1 |
| SUPPLICE                       |                      1 |
| SOPHONISBE                     |                      1 |
| Dermys                         |                      1 |
| Korè                           |                      1 |
| Létô                           |                      1 |
| Hécataion                      |                      1 |
| attitude                       |                      1 |
| YÉros                          |                      1 |
| prêtresse                      |                      1 |
| omphalos                       |                      1 |
| fillette                       |                      1 |
| embarquement                   |                      1 |
| chien                          |                      1 |
| cavalier                       |                      1 |
| Thespienne                     |                      1 |
| Roi                            |                      1 |
| Reine                          |                      1 |
| Pégase                         |                      1 |
| Lion                           |                      1 |
| Hecataion                      |                      1 |
| kouroi                         |                      1 |
| Gorgoneion                     |                      1 |
| Femme                          |                      1 |
| atelier                        |                      1 |
| Gigantomachie                  |                      1 |
| ville                          |                      1 |
| hydre                          |                      1 |
| généraux                       |                      1 |
| Sept                           |                      1 |
| Heraclès                       |                      1 |
| centaure                       |                      1 |
| Dame                           |                      1 |
| kouroï                         |                      1 |
| kouros                         |                      1 |
| SCÈNE                          |                      1 |
| SACRIPHICE                     |                      1 |
| PHRYXUS                        |                      1 |
| Barbare                        |                      1 |
| AMOUR                          |                      1 |
| orateur                        |                      1 |
| prêtresses                     |                      1 |
| signes                         |                      1 |
| image                          |                      1 |
| sénateur                       |                      1 |
| apprêts                        |                      1 |
| Sabine                         |                      1 |
| Quiriacus                      |                      1 |
| Prêtre                         |                      1 |
| Hylas                          |                      1 |
| Dioscure                       |                      1 |
| Cocher                         |                      1 |
| Andromède                      |                      1 |
| magistrat                      |                      1 |
| Actéon                         |                      1 |
| Œdipe                          |                      1 |
| Éphèbe                         |                      1 |
| Hermès_portant_Dionysos_enfant |                      1 |
| Papposilène                    |                      1 |
| Tirage                         |                      1 |
| menade                         |                      1 |
| Eiréné                         |                      1 |
| création                       |                      1 |
| VüLCAIN                        |                      1 |
| Térée                          |                      1 |
| Procris                        |                      1 |
| Pelée                          |                      1 |
| APOLLON                        |                      1 |
| Admetus                        |                      1 |
| PERSÉE                         |                      1 |
| MARCHANDE                      |                      1 |
| PAN                            |                      1 |
| OCÉAN                          |                      1 |
| Latone                         |                      1 |
| NIL                            |                      1 |
| NAINS                          |                      1 |
| MÉLÉAGRE                       |                      1 |
| MÉDÉE                          |                      1 |
| Coucher                        |                      1 |
| MORT                           |                      1 |
| MERCURE                        |                      1 |
| MENDIANT                       |                      1 |
| MELpOMÈNE                      |                      1 |
| MARS                           |                      1 |
| LÉDA                           |                      1 |
| courtisane                     |                      1 |
| Ippolyte                       |                      1 |
| HYLAS                          |                      1 |
| Porte                          |                      1 |
| ENLÈVEMENT                     |                      1 |
| DANSEURS                       |                      1 |
| philosophe                     |                      1 |
| CÉRÈS                          |                      1 |
| CHIRON                         |                      1 |
| CHEVAL                         |                      1 |
| CHARITÉ                        |                      1 |
| CENTAURES                      |                      1 |
| Briseis                        |                      1 |
| BRISÉIS                        |                      1 |
| Toilette                       |                      1 |
| Chasse                         |                      1 |
| Poursuites                     |                      1 |
| Néron                          |                      1 |
| Souris                         |                      1 |
| Astypalé                       |                      1 |
| Sanglier                       |                      1 |
| Saliens                        |                      1 |
| Athéné                         |                      1 |
| Rhésus                         |                      1 |
| Atunis                         |                      1 |
| Polyeidos                      |                      1 |
| Capanée                        |                      1 |
| Ploulos                        |                      1 |
| Piétémilitaire                 |                      1 |
| Orithye                        |                      1 |
| Oracle                         |                      1 |
| Nereus                         |                      1 |
| Antiloque                      |                      1 |
| Médée                          |                      1 |
| Louve                          |                      1 |
| Libation                       |                      1 |
| Eriphyle                       |                      1 |
| Gorgias                        |                      1 |
| Guerriers                      |                      1 |
| Grues                          |                      1 |
| Géants                         |                      1 |
| Galatée                        |                      1 |
| Hilaïra                        |                      1 |
| Hécube                         |                      1 |
| Hémithéa                       |                      1 |
| Dauphin                        |                      1 |
| Astyanax                       |                      1 |
| Tristesse                      |                      1 |
| Corne                          |                      1 |
| hoplite                        |                      1 |
| Iris                           |                      1 |
| Ni                             |                      1 |
| T                              |                      1 |
| Lépide                         |                      1 |
| Éthra                          |                      1 |
| Amphion                        |                      1 |
| Vestale                        |                      1 |
| Paies                          |                      1 |
| Omphale                        |                      1 |
| archer                         |                      1 |
| Héro                           |                      1 |
| Hippodamie                     |                      1 |
| Herculedompté                  |                      1 |
| Dévouement                     |                      1 |
| Adraste                        |                      1 |
| Conversation                   |                      1 |
| Châtiment                      |                      1 |
| Caron                          |                      1 |
| Berger                         |                      1 |
| Absrrte                        |                      1 |
| Arria                          |                      1 |
| Acamas                         |                      1 |
| Anchise                        |                      1 |
| Adieux                         |                      1 |
| Achillas                       |                      1 |
| Ènée                           |                      1 |
| bige                           |                      1 |
| Adonis                         |                      1 |
| Coureurs                       |                      1 |
| Junon                          |                      1 |
| Palestre                       |                      1 |
| Agate                          |                      1 |
| Iole                           |                      1 |
| Thersite                       |                      1 |
| Tiphanati                      |                      1 |
| Harpocrate                     |                      1 |
| Eurydice                       |                      1 |
| Tithon                         |                      1 |
| Titnandra                      |                      1 |
| Centauresse                    |                      1 |
| Tydée                          |                      1 |
| Télèphe                        |                      1 |
| acteurs                        |                      1 |
| aurige                         |                      1 |
| bouc                           |                      1 |
| thème                          |                      1 |
| L'Espérance                    |                      1 |
| gigantomachie                  |                      1 |
| chouette                       |                      1 |
| duels                          |                      1 |
| 12                             |                      1 |
| crocodile                      |                      1 |
| griffon                        |                      1 |
| mystagogue                     |                      1 |
| Gorgones                       |                      1 |
| panthère                       |                      1 |
| Quatre                         |                      1 |
| l'Amazone                      |                      1 |
| Centauromachie                 |                      1 |
| Amazonomachie                  |                      1 |
| Jeux                           |                      1 |
| Telrphé                        |                      1 |
| Maia                           |                      1 |
| Phœnicé                        |                      1 |
| Cigale                         |                      1 |
| Chasseur                       |                      1 |
| Minotaure                      |                      1 |
| Muses                          |                      1 |
| Naïades                        |                      1 |
| Bélier                         |                      1 |
| Nestor                         |                      1 |
| Alexandrie                     |                      1 |
| Pasiphaé                       |                      1 |
| Vengeance                      |                      1 |
| Perséa                         |                      1 |
| Phaëthon                       |                      1 |
| Phœbé                          |                      1 |
| Alhéna                         |                      1 |
| Pénélope                       |                      1 |
| Phœnix                         |                      1 |
| Éducation                      |                      1 |
| Pisidice                       |                      1 |
| Vieillard                      |                      1 |
| Télesphore                     |                      1 |
| Syrinx                         |                      1 |
| Pisistrate                     |                      1 |
| Salyre                         |                      1 |
| Polycaste                      |                      1 |
| Repos                          |                      1 |
| Pygmée                         |                      1 |
| Pygmées                        |                      1 |
| Pélée                          |                      1 |
| Agrippa                        |                      1 |
| Agrippine                      |                      1 |
| Didius                         |                      1 |
| Yl'Irjsse                      |                      1 |
| Antirjone                      |                      1 |
| Antigène                       |                      1 |
| Alexan                         |                      1 |
| Sirènes                        |                      1 |
| A'Icxandre                     |                      1 |
| rideau                         |                      1 |
| llcraklides                    |                      1 |
| imVaiuqueiœ                    |                      1 |
| grappede                       |                      1 |
| chœurd'Ariane                  |                      1 |
| balailie                       |                      1 |
| allégorie                      |                      1 |
| Zens                           |                      1 |
| Yieillard                      |                      1 |
| Baccims                        |                      1 |
| Sacd'une                       |                      1 |
| Sac                            |                      1 |
| Prèlre                         |                      1 |
| Prise                          |                      1 |
| Polyphcme                      |                      1 |
| Piise                          |                      1 |
| Nourrice                       |                      1 |
| Noces                          |                      1 |
| Niobé                          |                      1 |
| Leostficneset                  |                      1 |
| Destruction                    |                      1 |
| Descente                       |                      1 |
| Lapithine                      |                      1 |
| Arkhélaos                      |                      1 |
| Apollons                       |                      1 |
| Epaminondas                    |                      1 |
| Armement                       |                      1 |
| Lavage                         |                      1 |
| Javelot                        |                      1 |
| Gynécée                        |                      1 |
| Foulage                        |                      1 |
| Femmes                         |                      1 |
| boutique                       |                      1 |
| Enlèvements                    |                      1 |
| Départs                        |                      1 |
| guerre                         |                      1 |
| joueuse                        |                      1 |
| Éthiopien                      |                      1 |
| Banquets                       |                      1 |
| Banquet                        |                      1 |
| meurtre                        |                      1 |
| vainqueur                      |                      1 |
| nourrice                       |                      1 |
| hétaïres                       |                      1 |
| acteur                         |                      1 |
| Yictùire                       |                      1 |
| Vro                            |                      1 |
| VHcraklès                      |                      1 |
| V                              |                      1 |
| UippoUjte                      |                      1 |
| Tisseuses                      |                      1 |
| Siège                          |                      1 |
| Pé                             |                      1 |
| pompe                          |                      1 |
| Klitus                         |                      1 |
| Chasseurs                      |                      1 |
| Atlilète                       |                      1 |
| AthlHe                         |                      1 |
| Dieu                           |                      1 |
| défilé                         |                      1 |
| supplice                       |                      1 |
| Temps                          |                      1 |
| Sculpteur                      |                      1 |
| Salyres                        |                      1 |
| Piété                          |                      1 |
| Paix                           |                      1 |
| Nuit                           |                      1 |
| Laboureur                      |                      1 |
| Judée                          |                      1 |
| Jeune                          |                      1 |
| Océan                          |                      1 |
| Hygie                          |                      1 |
| Cerbère                        |                      1 |
| Ancée                          |                      1 |
| Calpurnie                      |                      1 |
| initié                         |                      1 |
| Némésis                        |                      1 |
| Cinq                           |                      1 |
| Géant                          |                      1 |
| Dioscures                      |                      1 |
| fable                          |                      1 |
| aurore                         |                      1 |
| Temple                         |                      1 |
| Socrate                        |                      1 |
| Palémon                        |                      1 |
| Icarius                        |                      1 |
| Gordien                        |                      1 |
| Triomphede                     |                      1 |
| fêtes                          |                      1 |
| l'initiation                   |                      1 |
| banquets                       |                      1 |
| Amicitia                       |                      1 |
| Aikibiades                     |                      1 |
| personnifications              |                      1 |
| Gauloises                      |                      1 |
| Cavaliers                      |                      1 |
| Proklès                        |                      1 |
| Sosandra                       |                      1 |
| banquet                        |                      1 |
| la                             |                      1 |
| Têle                           |                      1 |
| Tibère                         |                      1 |
| Satyreet                       |                      1 |
| Psychés                        |                      1 |
| Paysan                         |                      1 |
| Panisque                       |                      1 |
| Marc                           |                      1 |
| Macrin                         |                      1 |
| Io                             |                      1 |
| Halirrhotius                   |                      1 |
| Hadrien                        |                      1 |
| Empereur                       |                      1 |
| vieil                          |                      1 |
| Galate                         |                      1 |
| Argus                          |                      1 |
| Antonin                        |                      1 |
| Animal                         |                      1 |
| Tanaquil                       |                      1 |
| Véniis                         |                      1 |

Theme Long:
| Mot              |   Nombre d'occurrences |
|------------------+------------------------|
| Hercule          |                     18 |
| Bacchus          |                     16 |
| Apollon          |                     16 |
| jeune            |                     14 |
| homme            |                     12 |
| Amour            |                     11 |
| Jupiter          |                     11 |
| Vénus            |                     10 |
| deux             |                      9 |
| Mercure          |                      7 |
| Minerve          |                      7 |
| un               |                      7 |
| combat           |                      6 |
| Achille          |                      5 |
| Bacchante        |                      5 |
| Combat           |                      5 |
| roi              |                      5 |
| enfant           |                      5 |
| Thésée           |                      4 |
| Aphrodite        |                      4 |
| Victoire         |                      4 |
| Éros             |                      4 |
| des              |                      4 |
| Alexandre        |                      3 |
| Athéna           |                      3 |
| Ulysse           |                      3 |
| Danse            |                      3 |
| Gaulois          |                      3 |
| Héraclès         |                      3 |
| Satyre           |                      3 |
| Prométhée        |                      3 |
| femme            |                      3 |
| atelier          |                      3 |
| scènes           |                      3 |
| Déméter          |                      3 |
| Neptune          |                      3 |
| le               |                      3 |
| prêtre           |                      3 |
| bataille         |                      3 |
| Dioscures        |                      3 |
| éphèbe           |                      3 |
| combats          |                      3 |
| Héra             |                      3 |
| la               |                      3 |
| Pan              |                      3 |
| héros            |                      3 |
| Ménélas          |                      3 |
| vieille          |                      3 |
| Hermès           |                      3 |
| Psyché           |                      2 |
| personnages      |                      2 |
| dispute          |                      2 |
| portraits        |                      2 |
| Pygmées          |                      2 |
| lutte            |                      2 |
| scène            |                      2 |
| Pélée            |                      2 |
| mère             |                      2 |
| sacrifice        |                      2 |
| cadavre          |                      2 |
| Mars             |                      2 |
| Iréné            |                      2 |
| Triptolème       |                      2 |
| capitaine        |                      2 |
| coureur          |                      2 |
| Cérès            |                      2 |
| Ouvriers         |                      2 |
| Diane            |                      2 |
| Jason            |                      2 |
| Silène           |                      2 |
| Thétis           |                      2 |
| Deux             |                      2 |
| guerrier         |                      2 |
| athlète          |                      2 |
| éducation        |                      2 |
| Junon            |                      2 |
| quadriges        |                      2 |
| vainqueur        |                      2 |
| poète            |                      2 |
| Vulcain          |                      2 |
| jeunes           |                      2 |
| Sérapis          |                      2 |
| Spartiates       |                      2 |
| mulet            |                      2 |
| Bacchantes       |                      2 |
| Génie            |                      2 |
| Cavalier         |                      2 |
| femmes           |                      2 |
| Éthra            |                      2 |
| Libation         |                      2 |
| vieillard        |                      2 |
| sujet            |                      2 |
| joueur           |                      2 |
| Néoptolème       |                      2 |
| esclave          |                      2 |
| Zéthus           |                      2 |
| Méléagre         |                      2 |
| empruntées       |                      1 |
| Bain             |                      1 |
| Alcmène          |                      1 |
| Archémoros       |                      1 |
| Borée            |                      1 |
| Archers          |                      1 |
| danse            |                      1 |
| Animaux          |                      1 |
| Aethra           |                      1 |
| Cadmos           |                      1 |
| Andromaque       |                      1 |
| Banquet          |                      1 |
| Alexibius        |                      1 |
| épisodes         |                      1 |
| Anapanomenos     |                      1 |
| Zens             |                      1 |
| Yieillard        |                      1 |
| Penthésilée      |                      1 |
| Générai          |                      1 |
| Grèce            |                      1 |
| Atlas            |                      1 |
| Aristrate        |                      1 |
| Ajax             |                      1 |
| réception        |                      1 |
| Cavaliers        |                      1 |
| taureau          |                      1 |
| sabotier         |                      1 |
| peaussier        |                      1 |
| marchand         |                      1 |
| foulon           |                      1 |
| forgeron         |                      1 |
| Zeus             |                      1 |
| petit            |                      1 |
| poissons         |                      1 |
| Antigène         |                      1 |
| reconnaissance   |                      1 |
| groupe           |                      1 |
| filles           |                      1 |
| cortège          |                      1 |
| Sappho           |                      1 |
| Héos             |                      1 |
| potier           |                      1 |
| ouvriers         |                      1 |
| Chasse           |                      1 |
| éléphants        |                      1 |
| vingt            |                      1 |
| fille            |                      1 |
| UippoUjte        |                      1 |
| Hélène           |                      1 |
| Artcmis          |                      1 |
| Calydon          |                      1 |
| Pelée            |                      1 |
| Cottabe          |                      1 |
| APOLLON          |                      1 |
| DANSEURS         |                      1 |
| Cérémonies       |                      1 |
| CONDUITE         |                      1 |
| CAILLES          |                      1 |
| BOUTIQUE         |                      1 |
| BACCHUS          |                      1 |
| ARIANE           |                      1 |
| singe            |                      1 |
| Eschyle          |                      1 |
| Tête             |                      1 |
| Saturne          |                      1 |
| Caelestis        |                      1 |
| Actéon           |                      1 |
| fable            |                      1 |
| Térée            |                      1 |
| Télété           |                      1 |
| DIVERTISSEMENTS  |                      1 |
| GAZELLES         |                      1 |
| Dionysiaques     |                      1 |
| SEPT             |                      1 |
| Artémis          |                      1 |
| Pantheuchyde     |                      1 |
| Atalante         |                      1 |
| sujets           |                      1 |
| guerriers        |                      1 |
| VUES             |                      1 |
| THÉTIS           |                      1 |
| Persée           |                      1 |
| HERCULE          |                      1 |
| PAON             |                      1 |
| MERCURE          |                      1 |
| MELpOMÈNE        |                      1 |
| MARCHÉ           |                      1 |
| MAITRE           |                      1 |
| JUPITER          |                      1 |
| HYLAS            |                      1 |
| Paix             |                      1 |
| Cécrops          |                      1 |
| mêlée            |                      1 |
| Khrysos          |                      1 |
| Offrandes        |                      1 |
| Niobides         |                      1 |
| Myrtilos         |                      1 |
| Mort             |                      1 |
| Minotaure        |                      1 |
| Minos            |                      1 |
| Mariage          |                      1 |
| Hypnos           |                      1 |
| Dionysos         |                      1 |
| Hadés            |                      1 |
| Gynécée          |                      1 |
| Gymnase          |                      1 |
| Exposition       |                      1 |
| Europe           |                      1 |
| Enfers           |                      1 |
| Dédale           |                      1 |
| Pandore          |                      1 |
| Foulon           |                      1 |
| Pettie           |                      1 |
| Polyphème        |                      1 |
| hospitalité      |                      1 |
| dieux            |                      1 |
| Anaïtis          |                      1 |
| transport        |                      1 |
| père             |                      1 |
| divinités        |                      1 |
| cratère          |                      1 |
| course           |                      1 |
| buste            |                      1 |
| aventures        |                      1 |
| attelage         |                      1 |
| amant            |                      1 |
| Tritons          |                      1 |
| Toilette         |                      1 |
| Priamides        |                      1 |
| fabricant        |                      1 |
| Guerrier         |                      1 |
| Epona            |                      1 |
| aventure         |                      1 |
| comédiens        |                      1 |
| combattant       |                      1 |
| chasseurs        |                      1 |
| charlatan        |                      1 |
| boutiques        |                      1 |
| bambochade       |                      1 |
| Sémiramis        |                      1 |
| famille          |                      1 |
| Pénélope         |                      1 |
| Némée            |                      1 |
| Mère             |                      1 |
| Léontium         |                      1 |
| Leontion         |                      1 |
| Lecythion        |                      1 |
